,author_id,label,author_name
3218,261239,0,Dengfeng Gao
3219,261249,0,Mokhtar Kandil
3220,261266,1,Mete Celik
3221,261267,1,James P. Rogers
3222,261269,1,Dhiman Barman
3223,261272,0,Thomer M. Gil
3224,261278,0,Robin Dhamankar
3225,261342,1,Irene Ntoutsi
3226,261353,0,Mohamed E. Khalefa
3227,261354,0,Justin J. Levandoski
3228,261355,1,Georgiana Ifrim
3229,261365,0,Jagrati Agrawal
3230,261369,0,Ashutosh Singh
3231,261370,0,Edison Ting
3232,261374,0,Bhargav Kanagal
3233,261376,0,Vassilis Stoumpos
3234,261395,0,Nicholas E. Taylor
3235,261397,0,Linfeng Zhang
3236,261403,0,Till Westmann
3237,261407,0,Elizabeth J. O'Neil
3238,261432,1,Yuanyuan Tian
3239,261451,0,Richard Sidle
3240,261460,1,Pawel Terlecki
3241,261466,0,Shetal Shah
3242,261537,1,Serena Chan
3243,261538,1,Andrew Foss
3244,261547,1,Mei-Jung Lo
3245,261553,1,Denis Clot
3246,261555,1,Llew Mason
3247,261560,1,Robert Gwadera
3248,261573,1,Inderjit S. Dhillon
3249,261577,1,Yongdai Kim
3250,261583,1,Cinda Heeren
3251,261588,1,Jason R. Chen
3252,261599,1,Thomas George
3253,261600,1,Srujana Merugu
3254,261604,1,David Gondek
3255,261617,1,Dae-Ki Kang
3256,261622,1,Khaled M. Hammouda
3257,261632,2,Marcus A. Maloof
3258,261639,1,Yeong-Chyi Lee
3259,261650,1,Nga T. Nguyen
3260,261651,1,Ming-Chuan Hung
3261,261653,1,Marc Sobel
3262,261660,1,Daesu Lee
3263,261661,1,Wonsuk Lee
3264,261671,1,Xu Liang
3265,261673,1,Masakazu Seno
3266,261677,1,Tielin Chen
3267,261679,1,Cheong Hee Park
3268,261693,1,Karlton Sequeira
3269,261696,3,Eren Manavoglu
3270,261700,1,Huseyin Polat
3271,261707,1,Marcos M. Campos
3272,261747,1,Raz Tamir
3273,261749,1,Lucian Iulian Fira
3274,261755,1,Fan-Chen Tseng
3275,261761,1,Ching-Yao Wang
3276,261780,1,Zhiqiang Zheng
3277,261787,1,Manu Shukla
3278,261788,1,Hassan H. Malik
3279,261796,3,Miao Wen
3280,261801,1,Mohamed Farid Elhawary
3281,261802,1,Nam Nguyen
3282,261806,1,Jin Shieh
3283,261825,1,Shirish Krishnaj Shevade
3284,261832,1,Zhouxuan Teng
3285,261835,1,Arpit Mathur
3286,261840,1,Art Munson
3287,261944,1,Meghana Deodhar
3288,261984,1,Hannes Heikinheimo
3289,261988,1,Kazuo Machida
3290,261989,1,Ardian Kristanto Poernomo
3291,262002,3,Richard A. Harshman
3292,262005,1,Hanhuai Shan
3293,262014,1,Jerry Scripps
3294,262027,1,Srivatsan Laxman
3295,262030,2,David M. Kaplan
3296,262079,1,Matthew J. Rattigan
3297,262142,0,Guy Pardon
3298,265856,3,Markus Koppenberger
3299,265860,3,Nicolas Wack
3300,266469,1,Brian Stafford
3301,266659,3,S. J. Young
3302,272763,2,Akira Kurematsu
3303,273383,2,Kunio Kashino
3304,275249,1,Zhiqiang Bi
3305,276189,3,Mandar Rahurkar
3306,277902,0,R. M. Lee
3307,278343,1,Laurie B. Waisel
3308,278773,2,Zsuzsanna Markusz
3309,279681,0,Bob Horst
3310,280942,3,Wen Wu
3311,281065,3,Arjan van Hessen
3312,281146,3,Roger Lueder
3313,282565,2,Anselm Blocher
3314,282796,3,Lee A. Appelbaum
3315,282802,2,Andrea Pohoreckyj Danyluk
3316,282818,1,Lawrence D. Jackel
3317,282822,1,Junxin Zhang
3318,282826,2,Thomas Finley
3319,282842,2,Shailesh Kumar
3320,282876,1,Michael Hay
3321,282913,2,Stephanie Sage
3322,282929,2,Robert J. Yan
3323,282966,2,Giulia Pagallo
3324,283017,3,Jason D. M. Rennie
3325,283035,1,Ramasamy Uthurusamy
3326,283040,2,Oliver G. Selfridge
3327,283053,2,Charles A. Sutton
3328,283055,1,Douglas A. Talbert
3329,283061,2,Choon Hui Teo
3330,283069,3,Ben Johnson-Laird
3331,283077,2,Michal Rosen-Zvi
3332,283085,1,Lian Yan
3333,283212,2,Shravan Matthur Narayanamurthy
3334,283259,1,Junshui Ma
3335,286437,1,Dijun Luo
3336,287152,3,Yinghao Li
3337,288681,3,David B. Loveman
3338,288761,2,K. S. Natarajan
3339,289823,1,Cory Reina
3340,290469,3,Huizhong Long
3341,291166,1,Sandeep Khanzode
3342,293403,2,Yutaka Kanayama
3343,294269,3,Alistair McLean
3344,294635,2,D. E. Okhotsimsky
3345,294902,2,Marc H. Raibert
3346,296052,1,Chao Zhou
3347,299223,1,Guido Lindner
3348,299877,2,C. Cordell Green
3349,300476,2,Warren Teitelman
3350,300573,0,P. D. Ting
3351,302319,1,Dan Sommerfield
3352,302797,3,Antonia Kyriakopoulou
3353,303388,3,Huajing Li
3354,303479,1,Douglas A. Newlands
3355,304565,1,Antti Ukkonen
3356,304859,3,Qi-Cai He
3357,305071,0,Kimberly M. James
3358,305326,3,Geoffrey P. Ellis
3359,305348,3,Paul Chitson
3360,306205,3,Min Lu
3361,306543,2,George W. Ernst
3362,307522,3,Gerhard Lustig
3363,307665,3,M. Cohen
3364,307693,2,C. Green
3365,307770,0,Prakash G. Hebalkar
3366,308480,0,Joseph Raben
3367,308715,3,Don R. Swanson
3368,308747,2,Gilbert Falk
3369,308750,2,Irwin Sobel
3370,308874,3,Sylvia Willie
3371,310378,2,Elliot B. Koffman
3372,312214,0,Egbert-Jan Sol
3373,312508,3,Hiroshi Matoba
3374,315669,3,Keizo Sato
3375,315952,2,Li-Dong Cai
3376,315977,2,Pierre Basso
3377,315986,2,George W. Baylor
3378,316001,2,Giorgio Montini
3379,316005,2,Rada M. Granovskaya
3380,316019,2,B. L. Hills
3381,316021,2,J. Bian
3382,316028,2,Steven J. Weissman
3383,316038,2,John L. McCarthy
3384,316039,2,Brian Cantwell Smith
3385,316092,2,Philippe Caloud
3386,316106,2,Kathryn M. Chalfan
3387,316108,2,Vladimir V. Chavchanidze
3388,316122,2,Francis C. Chu
3389,316129,2,Frank Claser
3390,316133,2,Steven Rosenberg
3391,316159,2,R. E. Cullingford
3392,316163,2,Stephen C. Darden
3393,316186,2,A. H. Dixon
3394,316204,2,M. Dunlavay
3395,316237,2,Richard D. Ferrante
3396,316244,2,Alan Fleming
3397,316258,2,Yuzo Fujishima
3398,316261,2,Edmund Furse
3399,316265,2,Ron Gershon
3400,316266,2,C. C. Geschke
3401,316275,2,V. Gallo
3402,316281,2,V. I. Rybak
3403,316305,2,James W. Goodwin
3404,316320,2,Steve Hardy
3405,316356,2,David G. Heath
3406,316357,2,Charles L. Hedrick
3407,316358,2,Albrecht Heeffer
3408,316389,2,G. M. K. Hunt
3409,316394,2,W. Hoss
3410,316398,2,John Perry
3411,316419,0,David K. Jefferson
3412,316430,2,Myung W. Kim
3413,316491,2,Fukumi Kozato
3414,316518,2,G. S. Lbov
3415,316533,1,Amit Mandvikar
3416,316555,2,Bruce D. Lucas
3417,316568,3,Aynur A. Dayanik
3418,316574,2,Vesko Marinov
3419,316589,2,D. McDonald
3420,316609,2,J. A. Miller
3421,316618,2,Christine Clark
3422,316627,2,Jan A. Mulder
3423,316645,2,David M. Neves
3424,316650,2,Walton A. Perkins
3425,316670,2,Mary O'Kane
3426,316677,2,C. E. Oleson
3427,316698,2,William H. Paxton
3428,316710,2,D. Poepolov
3429,316714,2,Paul B. Post
3430,316716,2,J. Potter
3431,316722,2,V. Prati
3432,316744,2,Ian N. Robinson
3433,316747,2,Jean-Luis Roos
3434,316752,2,Earl D. Sacerdoti
3435,316755,2,William D. Rowe
3436,316774,2,Bernd Schend
3437,316784,2,Hideo Seki
3438,316803,2,M. O. Shneier
3439,316811,2,Roger Y. Tsai
3440,316813,2,J. C. Simon
3441,316829,2,R. Solomonott
3442,316830,2,Hongjun Song
3443,316877,2,Perry W. Thorndyke
3444,316881,2,O. Tikhomirov
3445,316901,2,S. M. Udupa
3446,316908,2,S. Vera
3447,316909,2,Franck du Verdier
3448,316932,2,M. Weinstein
3449,316950,2,C. M. Witkowski
3450,316968,1,Lan Yi
3451,316969,2,Boalin Yin
3452,316976,2,Yoram Yakimovsky
3453,316982,2,C. J. Yang
3454,316988,2,Adriana Zapico
3455,316989,2,R. Zarlpov
3456,317022,3,Rahul Bhagat
3457,317058,2,Peng Zang
3458,317087,1,Marko Krema
3459,317099,2,Karolina Eliasson
3460,318498,1,David D. Jensen
3461,319051,1,Alfred Inselberg
3462,321747,3,Shinjae Yoo
3463,321764,3,Wouter Weerkamp
3464,322292,0,Rodrigo C. Fonseca
3465,322887,3,Seung-Taek Park
3466,323576,1,Wanpracha Art Chaovalitwongse
3467,324102,1,Diane Tang
3468,324233,3,Frank R. Safayeni
3469,324616,3,Toomas Timpka
3470,326056,1,Khaled Alsabti
3471,326275,1,Christopher D. Carothers
3472,327157,1,Deept Kumar
3473,328308,1,Tamraparni Dasu
3474,328868,3,Jiang Bian
3475,330395,1,Olivier Saidi
3476,345491,3,Saket S. R. Mengle
3477,345549,3,Robert H. Warren
3478,346817,1,Evan W. Steeg
3479,347986,3,Kris West
3480,348007,3,Yazhong Feng
3481,348177,3,Douglas Turnbull
3482,348233,1,Moussa Boussouf
3483,348292,1,Amir Zilberstein
3484,352304,0,Don Vines
3485,353370,3,Kazuko Kuriyama
3486,359602,3,Changwen Yang
3487,361925,0,Rajiv Jauhari
3488,361926,0,M. Muralikrishna
3489,362193,3,Simon Dennis
3490,363604,0,Barron C. Housel
3491,363610,3,Moshe Mor
3492,363816,3,Bhuvana Ramabhadran
3493,363969,3,Nirmal Pal
3494,364152,3,Pengyi Zhang
3495,364203,3,Brian Rea
3496,364211,3,Nicholas Gildea
3497,364214,3,Xiaoya Tang
3498,364286,3,Tamer Elsayed
3499,364747,2,Peter Spirtes
3500,364770,1,Yu Zhu
3501,364991,0,David E. Bakkom
3502,366178,1,Andrew Connolly
3503,366179,1,Christian Elsen
3504,366194,1,Naval K. Verma
3505,366198,1,V. V. V. Prasad
3506,366203,1,Pavel Berkhin
3507,366205,1,Florian Beil
3508,366206,1,Bo Zhang 0002
3509,366209,1,John C. Shafer
3510,366219,1,Ruben H. Zamar
3511,366223,1,Goutham Kurra
3512,366224,1,Wen Niu
3513,366239,1,Jacob Richman
3514,366245,1,Shengnan Cong
3515,366247,2,Wan-Ping Chiang
3516,366249,1,Andreas Buja
3517,366250,1,Yung-Seop Lee
3518,366252,1,Scott Gaffney
3519,366257,1,Ignacio Lopez-Chavarrias
3520,366261,1,Pasumarti Kamesam
3521,366266,1,James Drew
3522,366270,1,Michael Cavaretta
3523,366271,1,Darya Chudova
3524,366275,1,James Chilson
3525,366278,1,Sanjeev Vadhavkar
3526,366281,1,Benjamin W. Tam
3527,366284,1,Antonio Ciampi
3528,366286,1,Ryohei Fujimaki
3529,366290,1,Clark Glymour
3530,366291,1,Sathyakama Sandilya
3531,366292,1,William DuMouchel
3532,366294,1,Matthias Schonlau
3533,366300,1,Greg Ridgeway
3534,366309,1,Hank Hoek
3535,366311,1,Teija Kujala
3536,366312,1,Gerald Fahner
3537,366320,1,Haim Bodek
3538,366321,1,Dave Northcutt
3539,366339,1,Seth Hettich
3540,366347,1,H. Spiegelberger
3541,366357,1,Hoi-Yee Hwang
3542,366360,1,Jon Hutchins
3543,366362,1,Glen Jeh
3544,366375,1,Tim Rey
3545,366383,1,Hal Beck
3546,366388,1,Arno J. Knobbe
3547,366389,1,Eric K. Y. Ho
3548,366391,1,Christoph Helma
3549,366393,1,Nitin R. Patel
3550,366395,1,Malcolm Potts
3551,366401,1,Kui W. Mok
3552,366410,1,Yulan Liang
3553,366417,1,Chenghui Li
3554,366420,1,Ashley C. Lovell
3555,366422,1,Steve A. Steed
3556,366424,1,Jeffrey Benkler
3557,366437,1,Ted Mihalisin
3558,366441,1,Armand Sarkissian
3559,366452,1,Lisa Friedland
3560,366455,1,Caleb C. Noble
3561,366460,1,Anna Olecka
3562,366463,1,Steven R. Waterhouse
3563,366475,1,John Chiochetti
3564,366476,1,Clare Giardina
3565,366481,1,Leejay Wu
3566,366484,1,John O'Kane
3567,366485,1,Don X. Sun
3568,366489,1,Uri Eick
3569,366492,1,Y. Dan Rubinstein
3570,366495,1,Nandini Raghavan
3571,366498,1,J. Sunil Rao
3572,366499,1,Scott Rickard
3573,366500,1,Arun P. Sanjeev
3574,366504,1,V. Seshadri
3575,366505,1,James S. Ribeiro
3576,366510,1,Mark Shavlik
3577,366522,1,Derek A. Robinson
3578,366523,1,Ed Willis
3579,366524,1,David Stodder
3580,366527,1,Philip C. Chew
3581,366538,1,Young Truong
3582,366539,1,Chris Beecher
3583,366543,1,Sankar Virdhagriswaran
3584,366545,1,David S. Vogel
3585,366546,1,Ming-Yen Thomas Su
3586,366548,1,Soon Hock William Tay
3587,366551,1,Andreas S. Weigend
3588,366556,1,Peter Milne
3589,366557,1,Thomas P. Reinartz
3590,366563,1,Vincent Cho
3591,366565,1,Yutao Shou
3592,366578,1,Flavia Moser
3593,366585,3,Dingding Wang
3594,366594,2,Shyamsundar Rajaram
3595,366603,1,Jonathan Betz
3596,366615,1,Rajesh C. Sachdeo
3597,366629,1,Randal M. Henne
3598,366630,1,P. S. Sastry
3599,366631,1,K. P. Unnikrishnan
3600,366633,1,Susan Ditmore
3601,366649,1,Shyam Boriah
3602,366654,2,Jerome Friedman
3603,366666,1,Keng-Pei Lin
3604,366668,1,Leonardo Weiss Ferreira Chaves
3605,366670,1,Nish Parikh
3606,366673,1,Leman Akoglu
3607,366674,1,Esa Junttila
3608,366680,1,Amin Mantrach
3609,366681,1,Michael L. Wick
3610,366687,1,Steven Loscalzo
3611,366696,1,Michael Wasikowski
3612,367431,1,Alexandr A. Savinov
3613,369076,3,Brian T. Bartell
3614,371343,0,In Ryu
3615,375510,0,Shai Geva
3616,378515,3,Doron Cohen
3617,378961,3,Robert Ragno
3618,379001,3,J. T. Foote
3619,379130,3,Robert Miner
3620,379131,3,Rajesh Munavalli
3621,381536,3,Dhruv Gupta
3622,382904,1,Satu Elisa Schaeffer
3623,384589,3,Xiaojun Yuan
3624,384705,3,Philip C. Woodland
3625,385186,3,Ting-Sheng Lai
3626,385999,3,Jefferson Heard
3627,386865,1,Juan K. Lin
3628,388149,0,Hejun Wu
3629,388810,0,P. Kachhwaha
3630,388820,0,Margaret H. Butler
3631,388983,0,R. Ramakrishnan
3632,389033,0,Kenneth R. Jacobs
3633,389118,0,Robert G. Atkinson
3634,390363,0,Mark Little
3635,390665,3,John W. Tukey
3636,391114,1,Yi Chen 0002
3637,391137,1,Chih-Ming Hsu
3638,391207,1,Arnaud Ragel
3639,391229,1,Ching-Pin Kao
3640,391296,3,Kono Kim
3641,391330,1,Jun Sese
3642,394419,0,Jia-bing R. Cheng
3643,394423,0,Malcolm Colton
3644,395389,0,Frederic Dang Ngoc
3645,398112,1,Anders Torvill Bjorvand
3646,398252,0,Evan Hoke
3647,398253,3,Dikan Xing
3648,398294,0,Anguel Novoselsky
3649,398746,0,Aaron Watters
3650,398754,0,Karl Denninghoff
3651,398762,0,Stephen Fox
3652,398766,0,Ashish Kumar Gupta
3653,398774,0,Sharon McCure Kuck
3654,399087,0,Jonathan Bein
3655,399095,0,Thorsten Meyer
3656,399133,0,Vineeta Darnis
3657,399458,3,Brad Lushman
3658,399473,0,David B. Wagner
3659,400790,3,Sukanya Mitra
3660,404966,0,Yuh-Ming Shyy
3661,406583,3,Justin Talbot
3662,407078,0,Binto George
3663,407098,0,Spyridon Braoudakis
3664,408129,3,Micheline Hancock-Beaulieu
3665,408326,3,Dalia Motzkin
3666,408977,3,Yuval Merhav
3667,413372,1,Sreangsu Acharyya
3668,419610,3,Mary Hunter Utt
3669,419925,3,April Rasala Lehman
3670,421019,3,Marcia J. Bates
3671,421024,3,Yolla Polity
3672,421026,3,Avi Arampatzis
3673,421032,3,Girolamo Gradenigo
3674,421036,3,Meredith Frost
3675,421037,3,Paulo C. F. de Oliveira
3676,421038,3,Deniz Aktug
3677,421040,3,Joshua Lewis
3678,421041,3,Vikas Khandelwal
3679,421048,3,M. Standring
3680,421050,3,Keith van Risjbergen
3681,421051,3,S. Amba
3682,421056,3,Rex A. Flynn
3683,421057,3,David R. Hanssen
3684,421060,3,Bas van Bakel
3685,421061,3,L. Douglas Baker
3686,421065,1,Yoad Winter
3687,421066,3,Hyuk-Jin Lee
3688,421072,3,Stamatina Betsi
3689,421073,3,Peter Biebricher
3690,421075,3,Darrin Dimmick
3691,421078,3,M. J. Blosseville
3692,421081,3,Krystle Kocik
3693,421084,3,U. Reiner
3694,421086,3,E. Konrad
3695,421088,3,F. R. Campagnoni
3696,421093,3,Donald Owen Case
3697,421094,3,Charles T. Meadow
3698,421096,3,Vijay Boyapati
3699,421101,3,Vivek Tawde
3700,421102,3,Jeetendra Mirchandani
3701,421105,3,Paul J. Chase
3702,421106,3,Yi-Shiou Chen
3703,421107,3,Schy Chiou
3704,421110,3,Jason Meggs
3705,421111,3,Ruei-Cheng Chen
3706,421126,3,E. Segal
3707,421131,3,William S. Cooper
3708,421134,3,Eric Crestan
3709,421135,3,Claude de Loupy
3710,421137,3,Raj Das
3711,421142,3,Krishna R. Nareddy
3712,421147,3,Yubin Dai
3713,421151,3,Jeffrey Katzer
3714,421155,3,Michelle LaMar
3715,421163,3,Leo Egghe
3716,421164,3,Emi Ishida
3717,421167,3,C. Estall
3718,421170,3,Joel L. Fagan
3719,421171,3,Jason Farradane
3720,421178,3,Valerie Florance
3721,421182,3,Gary L. Nunn
3722,421184,3,Hongzhao He
3723,421185,3,Kenneth Bloom
3724,421194,3,Travis Emmitt
3725,421195,3,Kevin J. Prey
3726,421204,3,Mark Digiovanni
3727,421206,3,Richard A. Gustafson
3728,421214,3,Earl Hunt
3729,421215,3,Chandu Karadi
3730,421217,3,Kazuhiko Niimi
3731,421218,3,Clemens Kunkel
3732,421220,3,Mirja Iivonen
3733,421223,3,Peter V. Henstock
3734,421224,3,Mana Kubota
3735,421227,3,Diane L. Elliot
3736,421228,3,Stephanie L. Wolf
3737,421229,3,Anna Molnar
3738,421233,3,Gianluca Garbolino
3739,421235,3,Yutaka Kasahara
3740,421236,3,S. H. Jamieson
3741,421238,3,Timo Niemi
3742,421242,3,Gijs van Dinther
3743,421250,3,Austin Foxley
3744,421251,3,Daniel C. Fain
3745,421252,3,Steven M. Gabb
3746,421253,3,Anne Ruas
3747,421255,3,Masahiro Kajiura
3748,421256,3,Leslie P. Jones
3749,421257,3,Sukhmay Kundu
3750,421259,3,P. Jourlin
3751,421263,3,Toshihiko Nozue
3752,421268,3,E. Michael Keen
3753,421273,3,Salah A. Khairy
3754,421274,3,George C. Miller
3755,421278,3,Yu-Hwan Kim
3756,421279,3,Shang-Yoon Hahn
3757,421280,3,Eric Lagergren
3758,421281,3,Sylvie Laine
3759,421284,3,P. F. King
3760,421285,3,Jack E. Shemer
3761,421286,3,Kinshuman
3762,421287,3,Steve Kirsch
3763,421293,3,Clinton Mah
3764,421295,3,A. M. Botman
3765,421297,3,Tung-Ho Wu
3766,421299,3,Eran Messeri
3767,421300,3,William Kornfeld
3768,421305,3,Deb Krawczak
3769,421310,3,Ming-Jer Lee
3770,421312,3,Terry Noreault
3771,421315,3,Duk whan Oh
3772,421316,3,R. Panero
3773,421318,3,M. E. Maron
3774,421320,3,Melanie J. Martin
3775,421326,3,Edwin B. Parker
3776,421327,3,Paul Oh
3777,421329,3,Andy Laucius
3778,421330,3,Leon Wong
3779,421333,3,Robert M. Losee
3780,421334,3,John A. Moyne
3781,421337,3,Chengjie Luo
3782,421338,3,Joel C. Miller
3783,421341,3,Timothy J. Mills
3784,421343,3,Ramesh Sankaranarayanan
3785,421345,3,Malik Yousef
3786,421348,3,Zeng Minzu
3787,421351,3,Robert N. Oddy
3788,421355,3,Milos Pacak
3789,421361,3,Jean-Claude Faure
3790,421367,3,Don-Hyun Jang
3791,421369,3,Ryosuke Nagura
3792,421372,3,Masumi Narita
3793,421373,3,Yael Nemeth
3794,421380,3,Corinna Ng
3795,421384,3,Toru Matsuda
3796,421387,3,Mark R. Gregory
3797,421393,3,Barbara A. Norgard
3798,421394,3,Fred Gaey
3799,421396,3,Sandor Daranyi
3800,421399,3,Rabia Nuray
3801,421403,3,Kim Birchard
3802,421405,3,Hong-Pao Shi
3803,421406,3,Encarnacion Rancitelli
3804,421407,3,Marden S. Neubert
3805,421412,3,Mari Saito
3806,421413,3,Tomoharu Kokubu
3807,421414,3,Maria Smith
3808,421415,3,Patricia Correia Saraiva
3809,421418,3,Aditya Kumar Sehgal
3810,421421,3,A. Lo
3811,421423,3,Niall O'Driscoll
3812,421426,3,Diane C. Pirog Smith
3813,421428,3,Rattasit Sukhahuta
3814,421430,3,Patrick Cahan
3815,421432,3,Sakari Hokkanen
3816,421433,3,Petteri Kangaslampi
3817,421435,3,Bemmu Sepponen
3818,421437,3,David Robins
3819,421440,3,Mark A. Stairmand
3820,421441,3,Robert Thau
3821,421443,1,William F. Storer
3822,421449,3,Jean Tague
3823,421450,3,Ryan Schultz
3824,421451,3,Goldee Udani
3825,421454,3,Tim Sibley
3826,421455,3,Charles McClellan
3827,421456,3,Yoshiyuki Takeda
3828,421457,3,Hal R. Varian
3829,421459,3,Michael A. S. Potts
3830,421466,3,Dawn M. Tice
3831,421467,3,Victor N. Askman
3832,421470,3,Chih-Fong Tsai
3833,421471,3,M. Rathgeb
3834,421473,3,Josh Forman
3835,421476,3,R. K. Wiersba
3836,421477,3,R. E. Williamson
3837,421481,3,P. C. N. Wong
3838,421482,3,Komanduru Sai C
3839,421492,3,Chun-Keat Koh
3840,421494,3,Bonnie Webber
3841,421495,3,Budi Rahardjo
3842,421497,3,Edwin van Huis
3843,421502,3,Rajesh Shenoy
3844,421504,3,Xiubo Geng
3845,421505,3,Nina Phan
3846,421506,3,Tom Rowlands
3847,421507,3,Danielle L. Booth
3848,421509,3,D. L. Thomas
3849,421512,3,De-Sheng Wang
3850,421514,3,Kian-Wei Kor
3851,421516,3,Jian-Ming Xu
3852,421517,3,Hongkuk An
3853,421518,3,Ralf Bierig
3854,421532,3,Erik Elgersma
3855,421535,3,Rongmei LI
3856,421539,3,Ioannis Arapakis
3857,421540,3,Ayan Bandyopadhyay
3858,421541,3,Samaresh Maiti
3859,421543,3,Maarten Clements
3860,421544,3,Sri Devi Ravana
3861,421545,3,Xingyao Ye
3862,421546,3,Liron Zighelnic
3863,421549,3,Luca Ghilardi
3864,421550,3,Simone Milesi
3865,421551,3,Xiaowen Ding
3866,421554,3,Willemijn Heeren
3867,421555,3,Theodore Kalamboukis
3868,421559,3,Haixuan Yang
3869,421561,3,Mona Mojdeh
3870,421562,3,Jangwon Seo
3871,421568,3,Yu-Ting Liu
3872,421569,3,Shuyuan He
3873,421570,3,Philip Cotter
3874,421571,3,Lujun Fang
3875,421577,3,Anestis Gkanogiannis
3876,421578,3,Ozgur Baglioglu
3877,421581,3,Tee Kiah Chia
3878,421583,3,Xiaojun Quan
3879,421590,3,Yemin Luo
3880,421591,3,Wray Buntine
3881,421593,3,Manos Tsagias
3882,421595,3,Michael J. Welch
3883,421596,3,Doan Nguyen
3884,421598,3,Xiaobing Xue
3885,421600,3,Ben Fei
3886,421601,3,Benoit Dumoulin
3887,421604,3,Paul Heymann
3888,421605,3,Jan Rupnik
3889,421607,3,Ivan Berlocher
3890,421608,3,Kyung-Il Lee
3891,421909,0,Susanne Englert
3892,422045,0,Hongfei Guo
3893,422115,0,L. Anderson
3894,422128,0,Kamar Aulakh
3895,422135,0,Manoj Syamala
3896,422141,0,J. Srinivasan
3897,422148,0,Gideon Schaller
3898,422151,0,Ameet Kini
3899,422164,0,Per Bendsen
3900,422168,0,John L. Berg
3901,422173,0,Brett Berlin
3902,422180,0,J. Richard Swenson
3903,422185,0,Sanju K. Bansal
3904,422189,0,Ann Ellis Bandurski
3905,422193,0,Richard Bigelow
3906,422194,0,Tom Barclay
3907,422195,0,Donald R. Slutz
3908,422214,0,Peter McIlroy
3909,422222,0,David Shutt
3910,422241,0,Oddvar Risnes
3911,422261,0,Yuhan Cai
3912,422281,0,Kris Ganjam
3913,422308,0,Thomas J. Cook
3914,422319,0,P. E. Jones Jr.
3915,422340,0,Marc Descollonges
3916,422341,0,Donald R. Deutsch
3917,422365,0,Murray Edelberg
3918,422384,0,D. Swartwout
3919,422386,0,Brian Meckler
3920,422387,0,Michael Suckow
3921,422393,0,Douglas N. Gordin
3922,422398,0,Leo R. Gotlieb
3923,422410,0,Linqi Liu
3924,422419,0,Sankar Subramanian
3925,422421,0,Nathan Folkert
3926,422441,0,Mark N. Haynie
3927,422455,0,Kurt Ingenthron
3928,422460,0,Hing-Lung Lin
3929,422479,0,Pratap Khedkar
3930,422491,0,Jay Kasi
3931,422493,0,Klaus Peithner
3932,422494,0,Sherri Kennamer
3933,422497,0,Keunjoo Kwon
3934,422500,0,Walt Kohler
3935,422512,0,Krishna G. Kulkarni
3936,422513,0,Philip L. Lehman
3937,422518,0,Ashok Joshi
3938,422532,0,M. Levin
3939,422551,0,Thomas Maguire
3940,422556,0,Dennis G. Severance
3941,422560,0,R. McCord
3942,422569,0,Paul Melmom
3943,422573,0,Reed M. Meseck
3944,422579,0,Qiuhui Yuan
3945,422580,0,Nicholas J. Multari
3946,422582,0,G. Krenz
3947,422588,0,Don Mitchusson
3948,422589,0,J. Nations
3949,422590,0,John Nauman
3950,422605,0,Kiyoshi Ono
3951,422622,0,Michalis Petropoulos
3952,422645,0,Robert L. Rappaport
3953,422646,0,T. K. Rengarajan
3954,422652,0,L. S. Schneider
3955,422655,0,C. R. Spath
3956,422666,1,Gayatri Sathe
3957,422669,0,Mark Paskin
3958,422681,0,Florin Rusu
3959,422685,0,Sreekumar T. Shenoy
3960,422686,0,Jason Chionh
3961,422700,0,Joshua Spiegel
3962,422701,0,Fox Development Team
3963,422720,0,Clenn Thompson
3964,422729,0,Michael Ubell
3965,422731,0,Andrew E. Wade
3966,422732,0,W. A. Walker
3967,422773,0,Michael Duller
3968,422800,0,Anat Eyal
3969,422801,0,Alon Pilberg
3970,422842,1,Nilesh Bansal
3971,422986,0,Stig Berild
3972,423048,0,Laura Yedwab
3973,430002,0,Oscar E. Landes
3974,433606,0,Gordana Pavlovic-Lazetic
3975,437888,0,Manoj Chavda
3976,438120,0,J. P. Armisen
3977,438121,0,J. Y. Caleca
3978,438129,0,Amit Somani
3979,438138,0,Christian Euzet
3980,438167,0,Nancy H. Coguen
3981,438179,0,Olga Peschansky
3982,438184,0,J. Samuel Feldman
3983,438185,0,Simon Kamenkovich
3984,438202,0,Carsten Blecken
3985,438203,0,Rex Blankinship
3986,438204,0,Charles W. Kaufman
3987,438206,0,Tom Wimberg
3988,438208,0,Adam Blum
3989,438226,0,Rune Humborstad
3990,438235,0,William Bridge
3991,438238,0,Giovanna D'Angiolini
3992,438240,0,Sorana Rabinovici
3993,438260,0,David L. Childs
3994,438264,0,Walter W. Chang
3995,438265,0,Karen Chase
3996,438297,0,G. Doman
3997,438299,0,Roland Dahl
3998,438312,0,G. Dathe
3999,438313,0,G. Henselmann
4000,438328,0,C. Fields
4001,438329,0,Kevin Fitzgerald
4002,438347,0,Nurith Gal-Oz
4003,438348,0,P. Lebeux
4004,438355,0,Ross Bunker
4005,438365,0,Christoffer Hall
4006,438376,0,H. G. Heard
4007,438388,0,Norman Raver
4008,438393,0,Ravishankar Subramanya
4009,438397,0,Kenneth P. Smith
4010,438402,0,F. E. Johnson
4011,438421,0,G. R. Karsner
4012,438432,0,Stephen Melville
4013,438438,0,Douglas Banks
4014,438443,0,Eng-Kee Kwang
4015,438449,0,Meridith A. Lane
4016,438450,0,James L. Edwards
